longitude,latitude,significance,magnitudo,year,month,day,hour
-155.1773333,19.3333333,35.0,1.51,1990,1,4,13
-122.4803333,37.6301667,16.0,1.01,1990,1,4,14
18.042,43.95,129.0,2.9,1990,1,4,14
-122.7968333,38.8251667,12.0,0.89,1990,1,4,14
-122.131,37.3921667,37.0,1.56,1990,1,4,14
-122.0476667,37.24,29.0,1.37,1990,1,4,15
-121.2215,40.3956667,6.0,0.62,1990,1,4,15
-113.8318333,37.4086667,57.0,1.92,1990,1,4,15
-147.2277,61.3232,50.0,1.8,1990,1,4,15
-151.3892,61.9887,68.0,2.1,1990,1,4,15
-117.855,36.061,40.0,1.62,1990,1,4,15
-122.7835,38.8301667,43.0,1.67,1990,1,4,15
-119.6228333,48.6253333,44.0,1.7,1990,1,4,16
-118.9248333,37.6555,10.0,0.82,1990,1,4,17
-121.1895,36.5828333,5.0,0.59,1990,1,4,17
-150.8157,60.4547,30.0,1.4,1990,1,4,17
-117.627,44.765,138.0,3.0,1990,1,4,18
-146.5858,61.4727,35.0,1.5,1990,1,4,18
121.923,23.429,246.0,4.0,1990,1,4,18
-120.4346667,37.9253333,15.0,1.0,1990,1,4,18
-121.421,36.882,11.0,0.85,1990,1,4,18
85.278,-41.6,400.0,5.1,1990,1,4,18
6.589,45.367,62.0,2.0,1990,1,4,18
-118.3623333,37.3595,30.0,1.39,1990,1,4,19
-118.3633333,37.357,35.0,1.51,1990,1,4,19
-152.7308,60.2948,50.0,1.8,1990,1,4,19
-115.0,33.06,67.0,2.09,1990,1,4,20
-150.9035,63.0102,56.0,1.9,1990,1,4,20
-122.0973333,37.3236667,52.0,1.83,1990,1,4,20
-121.1663333,36.5523333,7.0,0.67,1990,1,4,20
-118.7978333,37.6095,4.0,0.49,1990,1,4,20
9.027,47.387,129.0,2.9,1990,1,4,20
9.101,47.413,138.0,3.0,1990,1,4,20
-121.0778333,36.4958333,13.0,0.93,1990,1,4,21
-148.409,64.2932,62.0,2.0,1990,1,4,22
-120.0875,36.0841667,54.0,1.88,1990,1,4,22
-120.0911667,36.1056667,129.0,2.9,1990,1,4,22
148.464,-3.156,400.0,5.1,1990,1,4,22
-121.1773333,36.5816667,21.0,1.18,1990,1,4,22
-122.3803333,38.8188333,96.0,2.5,1990,1,4,22
-121.5455,40.4688333,26.0,1.29,1990,1,4,23
9.135,47.392,112.0,2.7,1990,1,4,23
-173.873,51.455,312.0,4.5,1990,1,4,23
-122.8443333,38.789,11.0,0.85,1990,1,4,23
-122.7658333,38.7881667,42.0,1.66,1990,1,4,23
138.821,32.381,416.0,5.2,1990,1,4,23
15.509,45.803,138.0,3.0,1990,1,5,0
22.144,38.413,234.0,3.9,1990,1,5,0
-121.796,37.0673333,14.0,0.96,1990,1,5,0
-120.5658333,36.0091667,18.0,1.08,1990,1,5,0
-5.338,36.948,96.0,2.5,1990,1,5,0
-116.42,34.75,116.0,2.75,1990,1,5,0
5.415,43.416,104.0,2.6,1990,1,5,0
-121.6618333,37.2943333,4.0,0.53,1990,1,5,0
-122.7938333,38.8245,23.0,1.22,1990,1,5,1
-118.8615,37.5413333,5.0,0.58,1990,1,5,1
-121.5763333,37.505,12.0,0.87,1990,1,5,1
-151.5107,60.792,26.0,1.3,1990,1,5,1
52.12,29.411,284.0,4.3,1990,1,5,1
15.443,46.001,112.0,2.7,1990,1,5,1
-149.0915,62.355,26.0,1.3,1990,1,5,2
-122.0543333,37.2313333,9.0,0.75,1990,1,5,2
8.532,47.515,96.0,2.5,1990,1,5,2
-155.122,19.3273333,21.0,1.16,1990,1,5,2
-122.7643333,38.7805,24.0,1.25,1990,1,5,3
-153.889,59.8787,96.0,2.5,1990,1,5,3
-121.9465,37.0901667,21.0,1.17,1990,1,5,3
-116.742,33.839,110.0,2.67,1990,1,5,3
20.529,39.334,199.0,3.6,1990,1,5,4
9.072,47.429,168.0,3.3,1990,1,5,4
-121.3213333,36.7278333,13.0,0.93,1990,1,5,4
-120.324,39.4315,90.0,2.42,1990,1,5,4
-121.7408333,37.3791667,11.0,0.86,1990,1,5,4
-121.0758333,36.4961667,60.0,1.98,1990,1,5,4
-122.7518333,38.7938333,12.0,0.87,1990,1,5,5
-120.6071667,36.0573333,20.0,1.15,1990,1,5,5
26.155,38.663,158.0,3.2,1990,1,5,5
-110.8328333,44.7926667,14.0,0.96,1990,1,5,5
-119.0366667,37.6141667,8.0,0.71,1990,1,5,6
127.198,7.828,246.0,4.0,1990,1,5,6
-126.807,41.736,298.0,4.4,1990,1,5,6
-127.036,41.746,326.0,4.6,1990,1,5,6
-122.737,38.7781667,12.0,0.87,1990,1,5,6
-124.0765,40.689,95.0,2.49,1990,1,5,7
-121.3183333,36.7265,69.0,2.12,1990,1,5,7
-121.3185,36.7293333,27.0,1.32,1990,1,5,7
-121.318,36.7296667,12.0,0.9,1990,1,5,7
-115.978,33.946,109.0,2.66,1990,1,5,7
-118.814,37.5883333,7.0,0.69,1990,1,5,7
-126.796,41.836,449.0,5.4,1990,1,5,7
-121.8236667,37.1191667,20.0,1.15,1990,1,5,7
-121.1263333,36.5405,8.0,0.72,1990,1,5,7
-122.7635,38.7836667,12.0,0.88,1990,1,5,7
-122.798,38.8331667,12.0,0.9,1990,1,5,7
-118.9215,37.6425,10.0,0.81,1990,1,5,8
-118.9215,37.643,49.0,1.79,1990,1,5,8
-118.9155,37.6321667,21.0,1.17,1990,1,5,8
-118.9201667,37.641,7.0,0.66,1990,1,5,8
-118.8916667,37.674,11.0,0.83,1990,1,5,8
-118.9196667,37.64,12.0,0.9,1990,1,5,8
-118.921,37.6395,13.0,0.93,1990,1,5,8
-121.2541667,36.6401667,42.0,1.65,1990,1,5,9
-122.0801667,37.2985,5.0,0.55,1990,1,5,9
-178.349,-21.236,298.0,4.4,1990,1,5,9
-121.587,36.8576667,85.0,2.35,1990,1,5,9
9.182,44.57,96.0,2.5,1990,1,5,10
106.442,-8.8,518.0,5.8,1990,1,5,10
-122.1445,37.3813333,54.0,1.88,1990,1,5,10
-121.1571667,36.6248333,4.0,0.5,1990,1,5,10
-118.9191667,37.6398333,11.0,0.86,1990,1,5,10
126.712,8.184,369.0,4.9,1990,1,5,10
-116.462,34.394,75.0,2.21,1990,1,5,10
-122.1575,37.3775,8.0,0.71,1990,1,5,10
-118.8996667,37.6555,44.0,1.7,1990,1,5,11
-155.2811667,19.4006667,57.0,1.92,1990,1,5,11
-119.118,35.075,36.0,1.54,1990,1,5,11
-122.8073333,38.8415,3.0,0.41,1990,1,5,11
-121.3183333,36.6896667,122.0,2.82,1990,1,5,11
-116.118,33.186,9.0,0.77,1990,1,5,11
71.203,36.006,326.0,4.6,1990,1,5,11
-118.8978333,37.6576667,16.0,1.02,1990,1,5,11
-122.6098333,38.3738333,56.0,1.9,1990,1,5,11
-118.9241667,37.642,24.0,1.26,1990,1,5,11
57.841,12.486,298.0,4.4,1990,1,5,11
-118.9018333,37.6535,27.0,1.33,1990,1,5,12
-118.9253333,37.6416667,21.0,1.17,1990,1,5,12
-118.9225,37.6411667,47.0,1.75,1990,1,5,12
-73.353,59.822,246.0,4.0,1990,1,5,12
-118.9236667,37.6406667,10.0,0.79,1990,1,5,12
-120.1321667,38.6396667,61.0,1.99,1990,1,5,12
-155.2215,19.311,64.0,2.04,1990,1,5,12
-122.0888333,47.104,62.0,2.0,1990,1,5,12
-118.9228333,37.6421667,6.0,0.64,1990,1,5,12
-110.9566667,44.7813333,11.0,0.84,1990,1,5,12
-118.9208333,37.6413333,6.0,0.65,1990,1,5,12
-118.9231667,37.6421667,37.0,1.56,1990,1,5,12
-151.4833,61.367,199.0,3.6,1990,1,5,12
-118.926,37.643,6.0,0.64,1990,1,5,12
-118.9281667,37.6435,25.0,1.27,1990,1,5,12
-118.9263333,37.6426667,11.0,0.85,1990,1,5,12
-118.8986667,37.6586667,17.0,1.06,1990,1,5,12
-122.6135,38.372,28.0,1.35,1990,1,5,12
-118.9225,37.6416667,23.0,1.23,1990,1,5,12
-118.9311667,37.6406667,4.0,0.52,1990,1,5,12
-122.7591667,38.7923333,23.0,1.22,1990,1,5,12
-149.6395,62.6122,56.0,1.9,1990,1,5,13
-69.529,-19.258,465.0,5.5,1990,1,5,13
-118.9225,37.6423333,8.0,0.72,1990,1,5,13
-118.9236667,37.6423333,12.0,0.9,1990,1,5,13
-118.9216667,37.6415,26.0,1.3,1990,1,5,13
-118.922,37.6381667,67.0,2.08,1990,1,5,13
-118.9333333,37.6466667,6.0,0.61,1990,1,5,13
-118.9155,37.6248333,15.0,0.99,1990,1,5,13
-118.9218333,37.6396667,10.0,0.81,1990,1,5,13
-118.9206667,37.6441667,11.0,0.86,1990,1,5,13
-121.7438333,36.9826667,14.0,0.94,1990,1,5,13
-120.7788333,35.2295,34.0,1.48,1990,1,5,13
-118.8981667,37.6586667,10.0,0.82,1990,1,5,13
-118.4561667,35.7891667,15.0,1.0,1990,1,5,13
-150.7135,66.9617,112.0,2.7,1990,1,5,14
-118.9173333,37.6386667,25.0,1.28,1990,1,5,14
-118.9181667,37.6411667,14.0,0.95,1990,1,5,14
-118.9201667,37.6371667,28.0,1.35,1990,1,5,14
-118.9151667,37.64,22.0,1.19,1990,1,5,14
-118.9188333,37.6348333,33.0,1.47,1990,1,5,14
-118.916,37.6398333,24.0,1.26,1990,1,5,14
18.976,50.419,129.0,2.9,1990,1,5,14
-122.7783333,38.8125,31.0,1.43,1990,1,5,14
-121.6608333,36.974,20.0,1.13,1990,1,5,15
-80.877,-4.056,385.0,5.0,1990,1,5,15
-121.6313333,37.2466667,25.0,1.27,1990,1,5,15
-116.437,33.513,19.0,1.1,1990,1,5,15
-122.063,37.179,24.0,1.25,1990,1,5,15
-118.8488333,37.5716667,8.0,0.72,1990,1,5,16
20.017,41.554,104.0,2.6,1990,1,5,16
-118.9991667,37.6016667,3.0,0.44,1990,1,5,16
-118.85,37.5688333,11.0,0.83,1990,1,5,16
-118.8978333,37.6218333,3.0,0.45,1990,1,5,16
-151.0055,62.6792,44.0,1.7,1990,1,5,16
9.074,47.403,138.0,3.0,1990,1,5,16
-150.0988,62.169,39.0,1.6,1990,1,5,16
-152.0865,61.7113,68.0,2.1,1990,1,5,17
-121.8456667,37.0961667,85.0,2.35,1990,1,5,17
-89.535,36.469,35.0,1.5,1990,1,5,17
-106.795,18.863,554.0,6.0,1990,1,5,18
-122.8161667,38.809,12.0,0.89,1990,1,5,18
-122.1135,46.6413333,8.0,0.7,1990,1,5,18
-118.8836667,37.628,7.0,0.67,1990,1,5,18
-122.787,38.7996667,36.0,1.52,1990,1,5,18
-122.0735,47.1078333,26.0,1.3,1990,1,5,19
-117.68,35.03,52.0,1.84,1990,1,5,19
-149.7808,63.1028,188.0,3.5,1990,1,5,20
-121.1825,36.5873333,97.0,2.51,1990,1,5,20
-122.7696667,38.8303333,6.0,0.62,1990,1,5,20
-150.1932,62.1635,15.0,1.0,1990,1,5,20
-121.3156667,36.7275,15.0,0.99,1990,1,5,20
144.047,36.123,284.0,4.3,1990,1,5,20
23.411,39.849,178.0,3.4,1990,1,5,20
-152.8755,60.4413,1.0,0.2,1990,1,5,21
8.776,47.551,112.0,2.7,1990,1,5,21
-121.8626667,37.0676667,15.0,0.99,1990,1,5,21
-152.001,60.4547,35.0,1.5,1990,1,5,21
-118.32,35.05,55.0,1.89,1990,1,5,22
-122.7235,38.7773333,39.0,1.59,1990,1,5,22
-116.458,34.398,54.0,1.87,1990,1,5,22
-117.68,35.03,58.0,1.95,1990,1,5,22
-122.7268333,38.5006667,65.0,2.06,1990,1,5,22
-151.7835,63.172,68.0,2.1,1990,1,5,22
-122.4213333,38.8158333,99.0,2.54,1990,1,5,22
-122.7816667,38.8043333,12.0,0.89,1990,1,5,22
-121.6965,37.6293333,37.0,1.56,1990,1,5,23
-121.4578333,36.7835,11.0,0.84,1990,1,5,23
-122.6103333,38.3718333,47.0,1.74,1990,1,5,23
-118.9135,37.6383333,7.0,0.69,1990,1,5,23
-118.9168333,37.6396667,8.0,0.73,1990,1,5,23
-118.917,37.6391667,19.0,1.11,1990,1,5,23
145.914,21.441,369.0,4.9,1990,1,5,23
-118.9166667,37.641,11.0,0.85,1990,1,5,23
-118.9168333,37.64,10.0,0.81,1990,1,6,0
-118.9153333,37.639,14.0,0.97,1990,1,6,0
-151.8688,60.3177,35.0,1.5,1990,1,6,0
-122.8268333,38.8366667,25.0,1.28,1990,1,6,1
-117.51,33.9,65.0,2.06,1990,1,6,1
-116.715,34.26,51.0,1.82,1990,1,6,1
-151.1183,60.7272,234.0,3.9,1990,1,6,1
-152.1667,61.2222,6.0,0.6,1990,1,6,2
-121.1053333,36.5173333,9.0,0.75,1990,1,6,2
-152.1113,59.705,56.0,1.9,1990,1,6,2
-121.8116667,37.0383333,41.0,1.64,1990,1,6,2
-152.0928,62.8878,96.0,2.5,1990,1,6,3
126.66,8.337,400.0,5.1,1990,1,6,3
-122.7933333,38.8321667,12.0,0.9,1990,1,6,3
-122.8743333,38.8263333,19.0,1.1,1990,1,6,4
-122.7773333,38.8158333,23.0,1.21,1990,1,6,4
6.835,50.992,121.0,2.8,1990,1,6,4
-151.2155,60.7182,30.0,1.4,1990,1,6,4
-150.7718,61.7027,56.0,1.9,1990,1,6,5
-115.804,32.568,118.0,2.77,1990,1,6,5
-115.793,32.527,60.0,1.97,1990,1,6,5
-125.217,40.392,284.0,4.3,1990,1,6,5
-122.1143333,46.6516667,35.0,1.5,1990,1,6,5
-116.428,33.466,52.0,1.83,1990,1,6,5
51.953,27.957,312.0,4.5,1990,1,6,6
-121.7498333,37.404,17.0,1.05,1990,1,6,6
-116.025,33.734,77.0,2.23,1990,1,6,6
-115.803,32.566,82.0,2.31,1990,1,6,6
-155.1021667,19.3345,36.0,1.54,1990,1,6,6
141.124,-3.121,354.0,4.8,1990,1,6,6
-122.7898333,38.8298333,12.0,0.9,1990,1,6,6
-151.4637,63.3352,39.0,1.6,1990,1,6,6
-121.702,37.628,11.0,0.84,1990,1,6,6
-121.7048333,37.6398333,12.0,0.88,1990,1,6,7
-118.5628333,37.4738333,25.0,1.28,1990,1,6,7
133.843,-6.734,284.0,4.3,1990,1,6,7
-121.6761667,36.9383333,13.0,0.92,1990,1,6,7
-155.2678333,19.4386667,74.0,2.19,1990,1,6,7
-118.9993333,37.6253333,23.0,1.22,1990,1,6,8
-118.8623333,37.5415,31.0,1.43,1990,1,6,8
-155.2958333,19.4175,69.0,2.12,1990,1,6,8
-89.591,36.173,12.0,0.9,1990,1,6,9
-150.7577,61.7055,26.0,1.3,1990,1,6,9
-122.106,46.6635,4.0,0.5,1990,1,6,9
-122.816,38.7983333,7.0,0.69,1990,1,6,9
-151.2568,62.4572,81.0,2.3,1990,1,6,9
-117.683,35.837,16.0,1.01,1990,1,6,9
-118.957,34.069,85.0,2.35,1990,1,6,9
-121.7045,37.6396667,12.0,0.88,1990,1,6,9
-122.8033333,38.7911667,12.0,0.89,1990,1,6,10
-151.9797,60.2417,68.0,2.1,1990,1,6,10
-121.3183333,36.727,60.0,1.97,1990,1,6,10
-151.177,62.2763,68.0,2.1,1990,1,6,10
-121.7251667,37.3558333,14.0,0.94,1990,1,6,10
-121.5541667,36.9505,14.0,0.94,1990,1,6,10
-118.778,35.444,59.0,1.96,1990,1,6,10
-120.4745,35.9215,12.0,0.88,1990,1,6,10
-122.8186667,38.8315,50.0,1.81,1990,1,6,11
-121.841,36.0826667,47.0,1.75,1990,1,6,11
-118.382,34.045,65.0,2.05,1990,1,6,11
-122.7846667,38.836,48.0,1.76,1990,1,6,11
-121.3148333,36.7286667,8.0,0.72,1990,1,6,12
-122.8153333,38.8336667,23.0,1.23,1990,1,6,12
-115.798,32.174,97.0,2.51,1990,1,6,12
-121.1848333,36.5875,7.0,0.69,1990,1,6,13
-122.1941667,46.2125,112.0,2.7,1990,1,6,13
22.274,35.386,222.0,3.8,1990,1,6,13
-122.1906667,46.2025,10.0,0.8,1990,1,6,14
-150.8553,61.7128,30.0,1.4,1990,1,6,14
-122.1928333,46.2066667,22.0,1.2,1990,1,6,14
-118.864,37.6135,112.0,2.7,1990,1,6,14
-118.8673333,37.5843333,16.0,1.02,1990,1,6,14
-122.8043333,38.7911667,16.0,1.02,1990,1,6,14
-121.3135,36.7303333,9.0,0.78,1990,1,6,14
-122.8145,38.7978333,9.0,0.76,1990,1,6,14
-121.6036667,37.329,4.0,0.5,1990,1,6,14
-115.804,32.568,86.0,2.36,1990,1,6,14
-121.317,36.728,13.0,0.93,1990,1,6,15
-122.4978333,37.1165,53.0,1.85,1990,1,6,15
-118.8641667,37.6126667,49.0,1.79,1990,1,6,15
-121.5623333,48.0311667,19.0,1.1,1990,1,6,15
-121.3158333,36.7275,12.0,0.88,1990,1,6,15
-121.3391667,36.7066667,7.0,0.68,1990,1,6,15
-110.3706667,44.4751667,47.0,1.74,1990,1,6,15
-121.3158333,36.727,11.0,0.86,1990,1,6,15
-122.8113333,38.8285,23.0,1.22,1990,1,6,15
-118.8948333,37.6536667,4.0,0.48,1990,1,6,15
7.257,44.548,62.0,2.0,1990,1,6,15
-121.2793333,36.6583333,8.0,0.73,1990,1,6,15
-121.3171667,36.7275,65.0,2.05,1990,1,6,15
-122.1531667,37.3781667,14.0,0.97,1990,1,6,15
-122.7421667,38.7953333,17.0,1.05,1990,1,6,15
-110.371,44.4738333,43.0,1.67,1990,1,6,15
-122.7975,38.866,5.0,0.59,1990,1,6,16
-155.4945,19.981,64.0,2.04,1990,1,6,16
-122.9328333,39.8831667,37.0,1.55,1990,1,6,16
-121.3693333,36.7611667,7.0,0.68,1990,1,6,16
-61.929,16.865,121.0,2.8,1990,1,6,16
11.904,45.841,158.0,3.2,1990,1,6,16
-122.014,37.1655,14.0,0.94,1990,1,6,16
-122.7406667,38.7603333,14.0,0.96,1990,1,6,16
-122.1865,46.2021667,12.0,0.9,1990,1,6,17
-118.8948333,37.6536667,4.0,0.48,1990,1,6,17
-120.8941667,36.5083333,52.0,1.83,1990,1,6,17
-118.815,37.6001667,11.0,0.84,1990,1,6,17
-123.5188333,39.5711667,26.0,1.3,1990,1,6,17
-155.2128333,19.2981667,33.0,1.46,1990,1,6,17
-122.8036667,38.7906667,13.0,0.92,1990,1,6,18
152.684,53.015,284.0,4.3,1990,1,6,18
-117.254,34.04,44.0,1.69,1990,1,6,18
-152.1413,61.5222,56.0,1.9,1990,1,6,18
7.567,45.035,104.0,2.6,1990,1,6,19
-118.8645,37.613,38.0,1.58,1990,1,6,20
-122.8155,38.8338333,5.0,0.58,1990,1,6,20
-121.6618333,37.2791667,14.0,0.95,1990,1,6,20
-120.5483333,36.0678333,28.0,1.34,1990,1,6,20
-122.7961667,38.8345,12.0,0.89,1990,1,6,20
19.058,50.411,246.0,4.0,1990,1,6,20
8.994,42.237,121.0,2.8,1990,1,6,20
-118.8611667,37.6131667,24.0,1.26,1990,1,6,20
-121.9181667,37.062,32.0,1.45,1990,1,6,21
-117.859,36.068,29.0,1.37,1990,1,6,21
-89.55,36.49,50.0,1.8,1990,1,6,21
2.557,46.307,44.0,1.7,1990,1,6,21
26.184,34.546,271.0,4.2,1990,1,6,21
92.987,-10.681,554.0,6.0,1990,1,6,21
-121.472,36.5393333,17.0,1.06,1990,1,6,21
-122.1833333,46.2018333,26.0,1.3,1990,1,6,22
-122.1843333,46.2005,26.0,1.3,1990,1,6,22
-118.4,37.517,11.0,0.85,1990,1,6,22
-119.318,34.421,65.0,2.06,1990,1,6,22
-150.3768,61.9668,44.0,1.7,1990,1,6,23
-116.499,33.492,58.0,1.95,1990,1,6,23
-116.496,33.496,81.0,2.29,1990,1,6,23
-4.383,55.925,74.0,2.2,1990,1,6,23
-122.187,46.201,26.0,1.3,1990,1,6,23
-116.534,34.97,65.0,2.06,1990,1,6,23
-121.3183333,36.725,13.0,0.91,1990,1,7,0
-121.3181667,36.7275,47.0,1.75,1990,1,7,0
-122.7885,38.8335,17.0,1.04,1990,1,7,0
-117.731,35.946,49.0,1.79,1990,1,7,0
-121.364,36.7141667,16.0,1.01,1990,1,7,0
-121.1311667,35.6378333,26.0,1.29,1990,1,7,1
-116.311,33.185,8.0,0.73,1990,1,7,1
3.422,61.341,81.0,2.3,1990,1,7,1
-118.947,37.6581667,14.0,0.95,1990,1,7,1
-122.7795,38.8108333,32.0,1.44,1990,1,7,1
19.945,40.293,199.0,3.6,1990,1,7,2
-118.8645,37.6155,22.0,1.19,1990,1,7,2
-118.9205,37.5748333,11.0,0.85,1990,1,7,2
-122.7976667,38.823,48.0,1.77,1990,1,7,2
-122.7648333,38.7761667,36.0,1.53,1990,1,7,2
-122.763,38.7771667,12.0,0.87,1990,1,7,2
-155.2581667,19.4373333,62.0,2.01,1990,1,7,3
-0.867,46.455,104.0,2.6,1990,1,7,3
-122.7815,38.7883333,22.0,1.19,1990,1,7,3
-122.1883333,46.2013333,26.0,1.3,1990,1,7,4
-122.7705,47.5728333,44.0,1.7,1990,1,7,4
-121.3385,36.7043333,12.0,0.89,1990,1,7,5
126.473,1.406,340.0,4.7,1990,1,7,5
-155.4995,19.3438333,63.0,2.02,1990,1,7,5
-151.1807,60.7195,26.0,1.3,1990,1,7,6
49.452,41.321,326.0,4.6,1990,1,7,6
-118.8586667,37.5503333,5.0,0.58,1990,1,7,6
77.558,39.94,259.0,4.1,1990,1,7,7
126.801,8.17,385.0,5.0,1990,1,7,7
-148.2198,64.9273,35.0,1.5,1990,1,7,8
-150.774,60.914,81.0,2.3,1990,1,7,8
-117.569,35.8,31.0,1.43,1990,1,7,8
-122.832,38.8245,24.0,1.24,1990,1,7,8
-122.8285,38.8213333,97.0,2.51,1990,1,7,8
-70.625,-17.885,340.0,4.7,1990,1,7,8
-118.938,37.6436667,4.0,0.53,1990,1,7,9
-74.245,-15.947,465.0,5.5,1990,1,7,9
-116.895,33.464,71.0,2.15,1990,1,7,9
-122.7785,38.8068333,29.0,1.37,1990,1,7,10
-150.8488,61.6177,44.0,1.7,1990,1,7,10
-155.6561667,19.4616667,46.0,1.73,1990,1,7,11
-149.0727,65.0597,369.0,4.9,1990,1,7,11
-148.868,64.778,369.0,4.9,1990,1,7,11
-149.207,65.1105,89.0,2.4,1990,1,7,11
-149.144,65.0818,68.0,2.1,1990,1,7,11
-118.043,34.574,62.0,2.01,1990,1,7,11
-149.0772,65.0485,39.0,1.6,1990,1,7,11
-149.0997,65.052,39.0,1.6,1990,1,7,11
-148.916,64.891,222.0,3.8,1990,1,7,11
-118.9041667,37.673,17.0,1.05,1990,1,7,11
-118.9186667,37.641,16.0,1.01,1990,1,7,11
-122.8401667,38.8285,12.0,0.9,1990,1,7,11
-148.893,64.9208,19.0,1.1,1990,1,7,11
-118.863,37.5521667,9.0,0.78,1990,1,7,12
-150.7338,60.7012,15.0,1.0,1990,1,7,12
-149.0452,65.0323,56.0,1.9,1990,1,7,12
-121.861,37.0816667,20.0,1.13,1990,1,7,12
-122.0095,37.182,11.0,0.84,1990,1,7,12
-149.0148,64.987,30.0,1.4,1990,1,7,13
-149.014,65.0008,26.0,1.3,1990,1,7,13
-149.8707,65.3207,50.0,1.8,1990,1,7,13
-122.8105,38.8295,52.0,1.83,1990,1,7,13
-122.8115,38.8335,5.0,0.58,1990,1,7,13
-151.3515,63.2662,30.0,1.4,1990,1,7,13
-116.389,33.049,11.0,0.84,1990,1,7,13
142.053,41.518,449.0,5.4,1990,1,7,13
-155.1331667,19.3251667,68.0,2.1,1990,1,7,13
-149.0358,65.0102,30.0,1.4,1990,1,7,13
-116.463,34.395,64.0,2.04,1990,1,7,13
166.564,-11.848,400.0,5.1,1990,1,7,14
-148.7763,64.8783,26.0,1.3,1990,1,7,14
-149.0238,65.0132,22.0,1.2,1990,1,7,14
-155.4785,19.267,38.0,1.58,1990,1,7,14
-118.975,34.993,47.0,1.74,1990,1,7,14
-149.0372,65.0157,19.0,1.1,1990,1,7,14
-117.562,35.804,82.0,2.31,1990,1,7,14
-122.7425,38.7945,56.0,1.9,1990,1,7,14
-148.9333,65.0482,26.0,1.3,1990,1,7,14
-121.6288333,37.2421667,83.0,2.32,1990,1,7,15
-149.088,65.047,26.0,1.3,1990,1,7,15
-149.0313,65.038,30.0,1.4,1990,1,7,15
-119.0005,37.6263333,24.0,1.24,1990,1,7,15
-121.7755,37.4358333,15.0,1.0,1990,1,7,15
-146.7217,61.4455,44.0,1.7,1990,1,7,15
-118.8631667,37.6155,66.0,2.07,1990,1,7,15
-118.8556667,37.595,4.0,0.52,1990,1,7,15
-122.75,38.7773333,21.0,1.18,1990,1,7,15
-150.4873,62.8367,44.0,1.7,1990,1,7,15
-118.863,37.615,20.0,1.13,1990,1,7,15
-149.1488,65.0952,22.0,1.2,1990,1,7,16
-149.1048,65.066,22.0,1.2,1990,1,7,16
-80.218,32.968,68.0,2.1,1990,1,7,16
-121.2475,40.3886667,9.0,0.75,1990,1,7,16
-122.8095,38.8121667,12.0,0.89,1990,1,7,16
-119.145,34.547,20.0,1.14,1990,1,7,16
1.227,35.817,211.0,3.7,1990,1,7,16
-120.1845,36.123,39.0,1.6,1990,1,7,16
121.245,21.744,298.0,4.4,1990,1,7,16
-121.8251667,37.0903333,10.0,0.8,1990,1,7,16
-121.8485,36.9628333,26.0,1.29,1990,1,7,17
-121.5503333,37.1575,38.0,1.58,1990,1,7,17
-149.745,61.1505,89.0,2.4,1990,1,7,17
-149.196,65.1073,96.0,2.5,1990,1,7,17
-118.4351667,37.5523333,8.0,0.71,1990,1,7,17
-122.8768333,38.8355,17.0,1.06,1990,1,7,17
-122.8786667,38.8396667,19.0,1.12,1990,1,7,17
-155.1446667,19.3361667,34.0,1.48,1990,1,7,17
-122.7745,38.8423333,30.0,1.39,1990,1,7,18
-122.8768333,38.8376667,25.0,1.28,1990,1,7,18
-149.1685,65.1298,30.0,1.4,1990,1,7,18
-155.4583333,19.2335,21.0,1.18,1990,1,7,18
-155.606,19.9078333,84.0,2.33,1990,1,7,18
-120.6913333,38.0021667,19.0,1.1,1990,1,7,18
-149.2252,65.0963,35.0,1.5,1990,1,7,18
-155.2208333,19.3163333,56.0,1.91,1990,1,7,19
-149.1377,65.1183,30.0,1.4,1990,1,7,19
140.828,44.161,354.0,4.8,1990,1,7,19
-150.798,64.9463,50.0,1.8,1990,1,7,20
-121.805,37.0483333,23.0,1.21,1990,1,7,20
-122.8238333,38.843,7.0,0.69,1990,1,7,20
-118.8168333,37.5985,11.0,0.85,1990,1,7,20
57.447,-32.159,432.0,5.3,1990,1,7,20
-122.773,38.8196667,22.0,1.19,1990,1,7,21
-121.6806667,36.9395,57.0,1.92,1990,1,7,21
-118.346,35.756,42.0,1.65,1990,1,7,21
-118.339,35.749,21.0,1.18,1990,1,7,21
-118.8153333,37.5963333,4.0,0.53,1990,1,7,21
-121.4115,36.8385,11.0,0.83,1990,1,7,21
-122.7818333,38.8255,16.0,1.01,1990,1,7,21
-121.9866667,37.1271667,14.0,0.97,1990,1,7,22
-5.26,36.867,81.0,2.3,1990,1,7,22
-155.217,19.3388333,28.0,1.36,1990,1,7,22
-116.739,33.703,84.0,2.33,1990,1,7,23
-121.2596667,36.7913333,12.0,0.89,1990,1,7,23
-121.563,36.929,13.0,0.92,1990,1,7,23
98.752,20.142,284.0,4.3,1990,1,7,23
-122.8315,38.8248333,114.0,2.72,1990,1,7,23
-122.8291667,38.8208333,35.0,1.51,1990,1,7,23
-122.8371667,38.8221667,16.0,1.01,1990,1,7,23
-122.8366667,38.8196667,39.0,1.6,1990,1,7,23
-116.53,33.44,15.0,1.0,1990,1,7,23
-118.355,35.987,159.0,3.21,1990,1,7,23
-121.6256667,36.9785,98.0,2.52,1990,1,7,23
-150.661,63.08,271.0,4.2,1990,1,8,0
-118.356,35.986,110.0,2.67,1990,1,8,0
